LabID,ScatID,curated_species,common_name,broadtax,broadtax1,genus,family,order,species,host,site,guessed_sp,target,lon,lat,SampleSet
DUKH8,D.00.00.22.H8,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,wild pig,target,-120.45586,34.47217,EH
DUKH9,D.00.00.22.H9,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,wild pig,No,-120.46,34.51,EH
DWB1,D.08.04.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447544,34.46048158,GL
DWB1,D.08.04.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447544,34.46048158,GL
DWB1,D.08.04.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447544,34.46048158,GL
DWB1,D.08.04.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447544,34.46048158,GL
DWB1,D.08.04.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447544,34.46048158,GL
DWB1,D.08.04.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447544,34.46048158,GL
DWB1,D.08.04.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447544,34.46048158,GL
DWB2,D.08.04.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447665,34.46046901,GL
DWB2,D.08.04.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447665,34.46046901,GL
DWB2,D.08.04.23.B2,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447665,34.46046901,GL
DWB2,D.08.04.23.B2,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,bobcat,No,-120.4447665,34.46046901,GL
DWB2,D.08.04.23.B2,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447665,34.46046901,GL
DWB2,D.08.04.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447665,34.46046901,GL
DWP1,D.08.04.23.P1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,puma,target,-120.4447483,34.46075222,GL
DWP1,D.08.04.23.P1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,puma,target,-120.4447483,34.46075222,GL
DWP1,D.08.04.23.P1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,puma,No,-120.4447483,34.46075222,GL
DZB1,D.08.10.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4445006,34.45919642,GL
DZB1,D.08.10.23.B1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,bobcat,No,-120.4445006,34.45919642,GL
DZB1,D.08.10.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4445006,34.45919642,GL
DZB1,D.08.10.23.B1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,bobcat,No,-120.4445006,34.45919642,GL
DZB1,D.08.10.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4445006,34.45919642,GL
DZB1,D.08.10.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4445006,34.45919642,GL
DZB1,D.08.10.23.B1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,bobcat,No,-120.4445006,34.45919642,GL
DZB2,D.08.10.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447349,34.4605144,GL
DZB2,D.08.10.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447349,34.4605144,GL
DZB2,D.08.10.23.B2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447349,34.4605144,GL
DZB3,D.08.10.23.B3,Dipodomys heermanni,heerman's kangaroo rat,Small rodent,Small rodent,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,bobcat,No,-120.4447541,34.46046312,GL
DZB3,D.08.10.23.B3,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447541,34.46046312,GL
DZB3,D.08.10.23.B3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.4447541,34.46046312,GL
DZB3,D.08.10.23.B3,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447541,34.46046312,GL
DZB3,D.08.10.23.B3,Dipodomys heermanni,heerman's kangaroo rat,Small rodent,Small rodent,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,bobcat,No,-120.4447541,34.46046312,GL
DZB3,D.08.10.23.B3,Dipodomys heermanni,heerman's kangaroo rat,Small rodent,Small rodent,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,bobcat,No,-120.4447541,34.46046312,GL
DZB4,D.08.10.23.B4,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4446927,34.46046667,GL
DZB4,D.08.10.23.B4,Callipepla californica,california quail,Terrestrial bird,Terrestrial bird,Callipepla,Odontophoridae,Galliformes,californica,no,Dangermond,bobcat,No,-120.4446927,34.46046667,GL
DZB4,D.08.10.23.B4,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4446927,34.46046667,GL
DZB4,D.08.10.23.B4,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,bobcat,No,-120.4446927,34.46046667,GL
DZB4,D.08.10.23.B4,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,bobcat,No,-120.4446927,34.46046667,GL
DZB4,D.08.10.23.B4,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4446927,34.46046667,GL
DZB5,D.08.10.23.B5,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447262,34.46043258,GL
DZB5,D.08.10.23.B5,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447262,34.46043258,GL
DZB5,D.08.10.23.B5,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.4447262,34.46043258,GL
DZB5,D.08.10.23.B5,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,bobcat,No,-120.4447262,34.46043258,GL
DZB5,D.08.10.23.B5,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447262,34.46043258,GL
DZB6,D.08.10.23.B6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4720811,34.45986816,GL
DZB6,D.08.10.23.B6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4720811,34.45986816,GL
DZB6,D.08.10.23.B6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4720811,34.45986816,GL
DZB6,D.08.10.23.B6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4720811,34.45986816,GL
DZB7,D.08.10.23.B7,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,bobcat,target,-120.441452,34.45220208,GL
DZB7,D.08.10.23.B7,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,bobcat,target,-120.441452,34.45220208,GL
DZC1,D.08.10.23.C1,Callipepla californica,california quail,Terrestrial bird,Terrestrial bird,Callipepla,Odontophoridae,Galliformes,californica,no,Dangermond,coyote,No,-120.444731,34.46047341,GL
DZC1,D.08.10.23.C1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,coyote,target,-120.444731,34.46047341,GL
DZC1,D.08.10.23.C1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,coyote,target,-120.444731,34.46047341,GL
DZC1,D.08.10.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,coyote,No,-120.444731,34.46047341,GL
DZC1,D.08.10.23.C1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,coyote,target,-120.444731,34.46047341,GL
DZC1,D.08.10.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,coyote,No,-120.444731,34.46047341,GL
DZC1,D.08.10.23.C1,Crotalus oreganus,western rattlesnake,Reptile,Reptile/amphibian,Crotalus,Viperidae,Squamata,oreganus,no,Dangermond,coyote,No,-120.444731,34.46047341,GL
DZC1,D.08.10.23.C1,Crotalus oreganus,western rattlesnake,Reptile,Reptile/amphibian,Crotalus,Viperidae,Squamata,oreganus,no,Dangermond,coyote,No,-120.444731,34.46047341,GL
DZC2,D.08.10.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4715869,34.45949875,GL
DZC2,D.08.10.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4715869,34.45949875,GL
DZC2,D.08.10.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4715869,34.45949875,GL
DZD1,D.08.10.23.D1,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,deer,target,-120.4447585,34.46042905,GL
DZH1,D.08.10.23.H1,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,wild pig,target,-120.4447554,34.46043351,GL
DZP1,D.08.10.23.P1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,puma,target,-120.4447981,34.46109275,GL
DZP1,D.08.10.23.P1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,puma,target,-120.4447981,34.46109275,GL
HVC1,H.08.01.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Hollister,coyote,target,-120.2524212,34.46826422,GL
HVC1,H.08.01.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Hollister,coyote,target,-120.2524212,34.46826422,GL
HVC1,H.08.01.23.C1,Gallus gallus,chicken,Terrestrial bird,Terrestrial bird,Gallus,Phasianidae,Galliformes,gallus,no,Hollister,coyote,No,-120.2524212,34.46826422,GL
HVC1,H.08.01.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Hollister,coyote,target,-120.2524212,34.46826422,GL
HVC1,H.08.01.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Hollister,coyote,target,-120.2524212,34.46826422,GL
HVC1,H.08.01.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Hollister,coyote,target,-120.2524212,34.46826422,GL
HVH1,H.08.01.23.H1,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Hollister,wild pig,target,-120.3719098,34.457675450000004,GL
HVH1,H.08.01.23.H1,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Hollister,wild pig,target,-120.3719098,34.457675450000004,GL
HVH2,H.08.01.23.H2,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Hollister,wild pig,target,-120.3730724,34.45726937,GL
HVH2,H.08.01.23.H2,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Hollister,wild pig,target,-120.3730724,34.45726937,GL
NAAC1,N.08.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8816911,34.41921559,GL
NAAC1,N.08.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8816911,34.41921559,GL
NAAC1,N.08.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8816911,34.41921559,GL
NAAC1,N.08.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8816911,34.41921559,GL
NABC2,N.08.14.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8843157,34.42002261,GL
NABC2,N.08.14.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8843157,34.42002261,GL
NABC2,N.08.14.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8843157,34.42002261,GL
NABC2,N.08.14.23.C2,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,North Campus Open Space,coyote,No,-119.8843157,34.42002261,GL
NABC2,N.08.14.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8843157,34.42002261,GL
NABC2,N.08.14.23.C2,Gallus gallus,chicken,Terrestrial bird,Terrestrial bird,Gallus,Phasianidae,Galliformes,gallus,no,North Campus Open Space,coyote,No,-119.8843157,34.42002261,GL
NABC2,N.08.14.23.C2,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8843157,34.42002261,GL
NABC2,N.08.14.23.C2,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,North Campus Open Space,coyote,target,-119.8843157,34.42002261,GL
NACC1,N.08.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8829089,34.41968533,GL
NACC1,N.08.17.23.C1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,North Campus Open Space,coyote,No,-119.8829089,34.41968533,GL
NACC1,N.08.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8829089,34.41968533,GL
NACC1,N.08.17.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8829089,34.41968533,GL
NHC1,N.06.29.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,North Campus Open Space,coyote,No,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,North Campus Open Space,coyote,No,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,North Campus Open Space,coyote,No,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,North Campus Open Space,coyote,No,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8827109,34.41834626,GL
NHC1,N.06.29.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8827109,34.41834626,GL
NHC2,N.06.29.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8825136,34.41844919,GL
NHC2,N.06.29.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8825136,34.41844919,GL
NHC2,N.06.29.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8825136,34.41844919,GL
NKC1,N.07.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.883643,34.41803045,GL
NKC1,N.07.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.883643,34.41803045,GL
NKC1,N.07.12.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,North Campus Open Space,coyote,No,-119.883643,34.41803045,GL
NKC1,N.07.12.23.C1,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,North Campus Open Space,coyote,No,-119.883643,34.41803045,GL
NKC1,N.07.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.883643,34.41803045,GL
NKC1,N.07.12.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.883643,34.41803045,GL
NMC1,N.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Meleagris gallopavo,wild turkey,Terrestrial bird,Terrestrial bird,Meleagris,Phasianidae,Galliformes,gallopavo,no,North Campus Open Space,coyote,No,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Meleagris gallopavo,wild turkey,Terrestrial bird,Terrestrial bird,Meleagris,Phasianidae,Galliformes,gallopavo,no,North Campus Open Space,coyote,No,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Gallus gallus,chicken,Terrestrial bird,Terrestrial bird,Gallus,Phasianidae,Galliformes,gallus,no,North Campus Open Space,coyote,No,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8746361,34.42143776,GL
NMC1,N.07.15.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8746361,34.42143776,GL
NMC2,N.07.15.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8813026,34.42196999,GL
NMC2,N.07.15.23.C2,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8813026,34.42196999,GL
NMC2,N.07.15.23.C2,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,North Campus Open Space,coyote,No,-119.8813026,34.42196999,GL
NMC2,N.07.15.23.C2,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8813026,34.42196999,GL
NMC2,N.07.15.23.C2,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,North Campus Open Space,coyote,No,-119.8813026,34.42196999,GL
NMC2,N.07.15.23.C2,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8813026,34.42196999,GL
NMC2,N.07.15.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8813026,34.42196999,GL
NPB1,N.07.19.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,bobcat,target,-119.8740881,34.41904181,GL
NPB1,N.07.19.23.B1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,North Campus Open Space,bobcat,No,-119.8740881,34.41904181,GL
NPB1,N.07.19.23.B1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,North Campus Open Space,bobcat,No,-119.8740881,34.41904181,GL
NPB1,N.07.19.23.B1,Spermophillus beecheyi,california ground squirrel,Small rodent,Small rodent,Spermophillus,Sciuridae,Rodentia,beecheyi,no,North Campus Open Space,bobcat,No,-119.8740881,34.41904181,GL
NPB1,N.07.19.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,bobcat,target,-119.8740881,34.41904181,GL
NPB1,N.07.19.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,bobcat,target,-119.8740881,34.41904181,GL
NPB1,N.07.19.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,bobcat,target,-119.8740881,34.41904181,GL
NPB1,N.07.19.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,bobcat,target,-119.8740881,34.41904181,GL
NRC1,N.07.23.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,North Campus Open Space,coyote,target,-119.8810304,34.4196875,GL
NRC1,N.07.23.23.C1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,North Campus Open Space,coyote,No,-119.8810304,34.4196875,GL
NRC1,N.07.23.23.C1,Mus musculus,house mouse,Small rodent,Small rodent,Mus,Muridae,Rodentia,musculus,no,North Campus Open Space,coyote,No,-119.8810304,34.4196875,GL
NRC1,N.07.23.23.C1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,North Campus Open Space,coyote,No,-119.8810304,34.4196875,GL
NRC1,N.07.23.23.C1,Rattus rattus,black rat,Small rodent,Small rodent,Rattus,Muridae,Rodentia,rattus,no,North Campus Open Space,coyote,No,-119.8810304,34.4196875,GL
